canonical_key,canonical_smiles,pIC50,fuente
Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3ccncc3)nc2c1,Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3ccncc3)nc2c1,5.1399999760652255,"BindingDB,ChEMBL,Papyrus"
Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3cnccn3)nc2c1,Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3cnccn3)nc2c1,5.171957130681529,"BindingDB,ChEMBL,Papyrus"
Cc1cc(C)c2nc(C(F)(F)F)c(C#N)c(N)c2c1,Cc1cc(C)c2nc(C(F)(F)F)c(C#N)c(N)c2c1,6.082000000000001,Papyrus
Cc1cc(C)cc(/N=C2/NC(=O)/C(=C/c3ccc(O)cc3)S2)c1,Cc1cc(C)cc(/N=C2/NC(=O)/C(=C/c3ccc(O)cc3)S2)c1,6.478861916295964,"BindingDB,ChEMBL"
Cc1cc(C)nc(Sc2ncnc(N)c2[N+](=O)[O-])n1,Cc1cc(C)nc(Sc2ncnc(N)c2[N+](=O)[O-])n1,5.292999999999999,Papyrus
Cc1cc(C2Nc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)oc1C,Cc1cc(C2Nc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)oc1C,5.769551078621726,"BindingDB,ChEMBL,Papyrus"
Cc1cc(F)c2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,Cc1cc(F)c2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,6.638272163982407,"BindingDB,ChEMBL,Papyrus"
Cc1cc(N2CCOCC2)c2c(N)c(Br)cc(C)c2n1,Cc1cc(N2CCOCC2)c2c(N)c(Br)cc(C)c2n1,6.1370000000000005,Papyrus
Cc1cc2c(cc1C)-n1c(-c3ccccc3)c3c(=O)n(C)c(=O)n(C)c3c1C(c1ccc(O)cc1)N2,Cc1cc2c(cc1C)-n1c(-c3ccccc3)c3c(=O)n(C)c(=O)n(C)c3c1C(c1ccc(O)cc1)N2,5.823908740944319,"BindingDB,ChEMBL,Papyrus"
Cc1cc2cc(CCNC(=O)C(=O)c3c[nH]c4ccccc34)c(=O)[nH]c2cc1C,Cc1cc2cc(CCNC(=O)C(=O)c3c[nH]c4ccccc34)c(=O)[nH]c2cc1C,5.242999999999999,Papyrus
Cc1cc2nc(-c3cccc([N+](=O)[O-])c3)c(=O)n(Cc3ccccc3)c2cc1C,Cc1cc2nc(-c3cccc([N+](=O)[O-])c3)c(=O)n(Cc3ccccc3)c2cc1C,5.0,"BindingDB,ChEMBL"
Cc1ccc(-c2c(C#N)c(N)n3c(nc4ccccc43)c2C#N)cc1,Cc1ccc(-c2c(C#N)c(N)n3c(nc4ccccc43)c2C#N)cc1,5.539,Papyrus
Cc1ccc(-c2n[nH]c(=S)n2N=Cc2ccncc2)cc1,Cc1ccc(-c2n[nH]c(=S)n2N=Cc2ccncc2)cc1,5.58,Papyrus
Cc1ccc(-c2nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc2C(F)(F)F)cn1,Cc1ccc(-c2nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc2C(F)(F)F)cn1,7.292429823902063,"BindingDB,ChEMBL"
Cc1ccc(-c2nc(C(=O)NCC(O)(C(F)(F)F)C(F)(F)F)c(N)cc2C(F)(F)F)cn1,Cc1ccc(-c2nc(C(=O)NCC(O)(C(F)(F)F)C(F)(F)F)c(N)cc2C(F)(F)F)cn1,6.939302159646388,"BindingDB,ChEMBL"
Cc1ccc(-c2onc3ccc(C(=O)C=CN(C)C)cc23)cc1,Cc1ccc(-c2onc3ccc(C(=O)C=CN(C)C)cc23)cc1,5.027,Papyrus
Cc1ccc(-n2cc(-c3ccccc3)c3c(N4CCOCC4)ncnc32)cc1,Cc1ccc(-n2cc(-c3ccccc3)c3c(N4CCOCC4)ncnc32)cc1,5.457000000000001,Papyrus
Cc1ccc(-n2nnnc2Sc2ccc(S(=O)(=O)NCCN(C)C)cc2[N+](=O)[O-])cc1,Cc1ccc(-n2nnnc2Sc2ccc(S(=O)(=O)NCCN(C)C)cc2[N+](=O)[O-])cc1,5.577000000000001,Papyrus
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NC(=O)c1ccno1,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NC(=O)c1ccno1,6.202999999999999,Papyrus
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NC(=O)c1nccnc1N,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NC(=O)c1nccnc1N,5.089,Papyrus
Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)s1,Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)s1,6.18787620213404,"ChEMBL,Papyrus"
Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCOC3)s1,Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCOC3)s1,6.109510201505156,"ChEMBL,Papyrus"
Cc1ccc(C(=O)c2cc([N+](=O)[O-])ccc2N2CCCCC2)c(C)c1,Cc1ccc(C(=O)c2cc([N+](=O)[O-])ccc2N2CCCCC2)c(C)c1,5.164,Papyrus
Cc1ccc(C(=O)c2cnc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)s2)cc1,Cc1ccc(C(=O)c2cnc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)s2)cc1,5.590066876668706,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(C)c(S(=O)(=O)N(C(=O)c2ccncc2)c2ccc(OC(=O)c3ccncc3)cc2)c1,Cc1ccc(C)c(S(=O)(=O)N(C(=O)c2ccncc2)c2ccc(OC(=O)c3ccncc3)cc2)c1,5.625,Papyrus
Cc1ccc(C2CCCCCC2)c(OC2(C(=O)NS(=O)(=O)c3cccc(N)n3)CC2)c1,Cc1ccc(C2CCCCCC2)c(OC2(C(=O)NS(=O)(=O)c3cccc(N)n3)CC2)c1,8.698970004336019,ChEMBL
Cc1ccc(C2Nc3cc(C)c(C)cc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)o1,Cc1ccc(C2Nc3cc(C)c(C)cc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)o1,6.096910013008056,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(C2Nc3cc(C)c(C)cc3-n3c(-c4ccccc4F)c4c(=O)n(C)c(=O)n(C)c4c32)o1,Cc1ccc(C2Nc3cc(C)c(C)cc3-n3c(-c4ccccc4F)c4c(=O)n(C)c(=O)n(C)c4c32)o1,5.823908740944319,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(C2Nc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)o1,Cc1ccc(C2Nc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)o1,6.688,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(C2Nc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)s1,Cc1ccc(C2Nc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)s1,5.769551078621726,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(C2Nc3ccccc3-n3c(-c4ccccc4C)c4c(=O)n(C)c(=O)n(C)c4c32)o1,Cc1ccc(C2Nc3ccccc3-n3c(-c4ccccc4C)c4c(=O)n(C)c(=O)n(C)c4c32)o1,6.096910013008056,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(C2Oc3ccc([N+](=O)[O-])cc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)o1,Cc1ccc(C2Oc3ccc([N+](=O)[O-])cc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)o1,7.401,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(C2Oc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)o1,Cc1ccc(C2Oc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)o1,6.823908740944319,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(C2c3c4c(c(-c5ccccc5)n3-c3ccccc3N2C)c(=O)n(C)c(=O)n4C)o1,Cc1ccc(C2c3c4c(c(-c5ccccc5)n3-c3ccccc3N2C)c(=O)n(C)c(=O)n4C)o1,6.0,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(C2c3c4c(c(-c5ccccc5)n3-c3ccccc3N2N=O)c(=O)n(C)c(=O)n4C)o1,Cc1ccc(C2c3c4c(c(-c5ccccc5)n3-c3ccccc3N2N=O)c(=O)n(C)c(=O)n4C)o1,5.698970004336019,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(CNc2ncnc(N)c2[N+](=O)[O-])cc1,Cc1ccc(CNc2ncnc(N)c2[N+](=O)[O-])cc1,5.193,Papyrus
Cc1ccc(CNc2ncnc3ccc(-c4ccc(CO)o4)cc23)o1,Cc1ccc(CNc2ncnc3ccc(-c4ccc(CO)o4)cc23)o1,6.047000000000001,Papyrus
Cc1ccc(CNc2ncnc3ccc(-c4ccoc4C)cc23)o1,Cc1ccc(CNc2ncnc3ccc(-c4ccoc4C)cc23)o1,6.419,Papyrus
Cc1ccc(CSc2nccc(-c3c(C)nc4ccccn34)n2)cc1,Cc1ccc(CSc2nccc(-c3c(C)nc4ccccn34)n2)cc1,5.497999999999999,Papyrus
Cc1ccc(F)c2[nH]c3c(c12)C(C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,Cc1ccc(F)c2[nH]c3c(c12)C(C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,7.522878745280337,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(F)c2[nH]c3c(c12)C1CCC(C3)N1C(=O)c1cc(C(F)(F)F)[nH]n1,Cc1ccc(F)c2[nH]c3c(c12)C1CCC(C3)N1C(=O)c1cc(C(F)(F)F)[nH]n1,5.886056647693163,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(F)c2[nH]c3c(c12)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,Cc1ccc(F)c2[nH]c3c(c12)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,5.638272163982407,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)C(C)(C)C3,Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)C(C)(C)C3,5.718966632752273,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)C(C)C3,Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)C(C)C3,7.657577319177793,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,7.221848749616356,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)[C@@H](C)C3,Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)[C@@H](C)C3,5.958607314841775,"BindingDB,ChEMBL"
Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)[C@H](C)C3,Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)[C@H](C)C3,7.769551078621726,"BindingDB,ChEMBL"
Cc1ccc(F)c2[nH]c3c(c12)[C@@H](C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,Cc1ccc(F)c2[nH]c3c(c12)[C@@H](C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,7.301029995663981,"BindingDB,ChEMBL"
Cc1ccc(F)c2[nH]c3c(c12)[C@@H]1CC[C@H](C3)N1C(=O)c1cc(C(F)(F)F)[nH]n1,Cc1ccc(F)c2[nH]c3c(c12)[C@@H]1CC[C@H](C3)N1C(=O)c1cc(C(F)(F)F)[nH]n1,6.267606240177032,"BindingDB,ChEMBL"
Cc1ccc(F)c2[nH]c3c(c12)[C@H](C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,Cc1ccc(F)c2[nH]c3c(c12)[C@H](C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,7.096910013008056,"BindingDB,ChEMBL"
Cc1ccc(F)c2c3c([nH]c12)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)C3,Cc1ccc(F)c2c3c([nH]c12)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)C3,6.026872146400302,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,5.585026652029182,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(NC(=O)C=Cc2ccco2)nc1,Cc1ccc(NC(=O)C=Cc2ccco2)nc1,5.082,Papyrus
Cc1ccc(NC(=O)CSc2ncnc3ccccc23)cc1S(=O)(=O)N1CCOCC1,Cc1ccc(NC(=O)CSc2ncnc3ccccc23)cc1S(=O)(=O)N1CCOCC1,5.382999999999999,Papyrus
Cc1ccc(NC(=O)Nc2cccc([N+](=O)[O-])c2)cc1F,Cc1ccc(NC(=O)Nc2cccc([N+](=O)[O-])c2)cc1F,5.207999999999999,Papyrus
Cc1ccc(NC(=O)Nc2nnc(-c3ccncc3)s2)cc1,Cc1ccc(NC(=O)Nc2nnc(-c3ccncc3)s2)cc1,5.257000000000001,Papyrus
Cc1ccc(NC(=O)Nc2nnc(-c3ccncc3)s2)cc1C,Cc1ccc(NC(=O)Nc2nnc(-c3ccncc3)s2)cc1C,5.461,Papyrus
Cc1ccc(NC(=O)c2c[nH]c3ccccc3c2=O)cc1N,Cc1ccc(NC(=O)c2c[nH]c3ccccc3c2=O)cc1N,5.221848749616356,"BindingDB,ChEMBL,Papyrus"
Cc1ccc(Nc2nc3nonc3[nH]c2=O)cc1Cl,Cc1ccc(Nc2nc3nonc3[nH]c2=O)cc1Cl,5.327999999999999,Papyrus
Cc1ccc(S(=O)(=O)CC(CN2CCCCC2)N2CCCCC2)cc1,Cc1ccc(S(=O)(=O)CC(CN2CCCCC2)N2CCCCC2)cc1,5.164,Papyrus
Cc1ccc(S(=O)(=O)N=C(CCl)N2CCOCC2)cc1,Cc1ccc(S(=O)(=O)N=C(CCl)N2CCOCC2)cc1,5.622999999999999,Papyrus
Cc1ccc(S(=O)(=O)Nc2ccc3cc([N+](=O)[O-])ccc3c2[N+](=O)[O-])cc1,Cc1ccc(S(=O)(=O)Nc2ccc3cc([N+](=O)[O-])ccc3c2[N+](=O)[O-])cc1,5.499,Papyrus
Cc1ccc(S(=O)(=O)Nc2cccc3cccnc23)c([N+](=O)[O-])c1,Cc1ccc(S(=O)(=O)Nc2cccc3cccnc23)c([N+](=O)[O-])c1,5.547000000000001,Papyrus
Cc1ccc(S(=O)(=O)Nc2cccc3ncccc23)s1,Cc1ccc(S(=O)(=O)Nc2cccc3ncccc23)s1,5.83,Papyrus
Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2C2CCOCC2)cc1,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2C2CCOCC2)cc1,6.031517051446065,"BindingDB,ChEMBL"
Cc1ccc(S(=O)(=O)n2cc(-c3ccccc3)c3ccccc32)cc1,Cc1ccc(S(=O)(=O)n2cc(-c3ccccc3)c3ccccc32)cc1,5.257000000000001,Papyrus
Cc1ccc(Sc2c(C=O)c3ccccc3n2C)cc1,Cc1ccc(Sc2c(C=O)c3ccccc3n2C)cc1,5.699,Papyrus
Cc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,Cc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,6.568636235841013,"BindingDB,ChEMBL,Papyrus"
Cc1ccc2[nH]cc(C(=O)CCl)c2c1,Cc1ccc2[nH]cc(C(=O)CCl)c2c1,5.635,Papyrus
Cc1ccc2c3c([nH]c2c1)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)C3,Cc1ccc2c3c([nH]c2c1)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)C3,6.698970004336019,"BindingDB,ChEMBL,Papyrus"
Cc1ccc2nc(C(F)(F)F)c(C#N)c(N)c2c1,Cc1ccc2nc(C(F)(F)F)c(C#N)c(N)c2c1,5.487,Papyrus
Cc1ccc2occ(C=NNC(=O)c3ccccc3Br)c(=O)c2c1,Cc1ccc2occ(C=NNC(=O)c3ccccc3Br)c(=O)c2c1,5.303,Papyrus
Cc1ccc2occ(C=NNC(=O)c3ccccc3C)c(=O)c2c1,Cc1ccc2occ(C=NNC(=O)c3ccccc3C)c(=O)c2c1,5.8660000000000005,Papyrus
Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2NC3c2ccc(C)o2)c1,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2NC3c2ccc(C)o2)c1,6.154901959985743,"BindingDB,ChEMBL,Papyrus"
Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2NC3c2ccc(O)cc2)c1,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2NC3c2ccc(O)cc2)c1,5.769551078621726,"BindingDB,ChEMBL,Papyrus"
Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2NC3c2cccc(F)c2)c1,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2NC3c2cccc(F)c2)c1,5.096910013008056,"BindingDB,ChEMBL,Papyrus"
Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2NC3c2ccccc2F)c1,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2NC3c2ccccc2F)c1,5.6020599913279625,"BindingDB,ChEMBL,Papyrus"
Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2OC3c2ccc(C)o2)c1,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2OC3c2ccc(C)o2)c1,6.221848749616356,"BindingDB,ChEMBL,Papyrus"
Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2OC3c2ccc(Cl)o2)c1,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2OC3c2ccc(Cl)o2)c1,6.431798275933005,"BindingDB,ChEMBL,Papyrus"
Cc1cccc(C2Nc3ccccc3-n3c(-c4ccccc4C)c4c(=O)n(C)c(=O)n(C)c4c32)c1,Cc1cccc(C2Nc3ccccc3-n3c(-c4ccccc4C)c4c(=O)n(C)c(=O)n(C)c4c32)c1,5.522878745280337,"BindingDB,ChEMBL,Papyrus"
Cc1cccc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1,Cc1cccc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1,6.824,Papyrus
Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)NCc3ccccc3)n2)c1,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)NCc3ccccc3)n2)c1,5.607,Papyrus
Cc1cccc(N(Cc2cc(=O)[nH]c3ccccc23)C(=O)CCl)c1,Cc1cccc(N(Cc2cc(=O)[nH]c3ccccc23)C(=O)CCl)c1,5.91,Papyrus
Cc1cccc(N2C(=O)/C(=C/c3ccc(C(=O)O)cc3)SC2=S)c1,Cc1cccc(N2C(=O)/C(=C/c3ccc(C(=O)O)cc3)SC2=S)c1,5.301029995663981,"BindingDB,ChEMBL"
Cc1cccc(N2C(=O)/C(=C/c3ccc(C(=O)O)cc3)SC2=S)c1C,Cc1cccc(N2C(=O)/C(=C/c3ccc(C(=O)O)cc3)SC2=S)c1C,5.154901959985743,"BindingDB,ChEMBL"
Cc1cccc(N2C(=O)C(=Cc3ccc(C(=O)O)cc3)SC2=S)c1,Cc1cccc(N2C(=O)C(=Cc3ccc(C(=O)O)cc3)SC2=S)c1,5.3,Papyrus
Cc1cccc(N2C(=O)C(=Cc3ccc(C(=O)O)cc3)SC2=S)c1C,Cc1cccc(N2C(=O)C(=Cc3ccc(C(=O)O)cc3)SC2=S)c1C,5.158,Papyrus
Cc1cccc(N2CCN(C(=O)CCn3c(=S)[nH]c4cc5c(cc4c3=O)OCO5)CC2C)c1,Cc1cccc(N2CCN(C(=O)CCn3c(=S)[nH]c4cc5c(cc4c3=O)OCO5)CC2C)c1,5.207999999999999,Papyrus
Cc1cccc(N=c2oc3cc(O)ccc3cc2C(N)=O)c1,Cc1cccc(N=c2oc3cc(O)ccc3cc2C(N)=O)c1,5.558,Papyrus
Cc1cccc(NC(=O)Nc2ccc(C#N)cc2)n1,Cc1cccc(NC(=O)Nc2ccc(C#N)cc2)n1,5.75,Papyrus
Cc1cccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)c1,Cc1cccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)c1,5.6,Papyrus
Cc1cccc(NS(=O)(=O)c2ccc(-c3cnc(C4CC4)o3)cc2)c1C,Cc1cccc(NS(=O)(=O)c2ccc(-c3cnc(C4CC4)o3)cc2)c1C,5.196000000000001,Papyrus
Cc1cccc(Nc2ncnc3ccc(Br)cc23)c1,Cc1cccc(Nc2ncnc3ccc(Br)cc23)c1,5.406000000000001,Papyrus
Cc1cccc(Nc2ncnc3onc(-c4ccc(F)cc4)c23)c1C,Cc1cccc(Nc2ncnc3onc(-c4ccc(F)cc4)c23)c1C,5.4089353929735005,"BindingDB,ChEMBL,Papyrus"
Cc1cccc2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,Cc1cccc2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,6.318758762624412,"BindingDB,ChEMBL,Papyrus"
Cc1cccc2c3c([nH]c12)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)C3,Cc1cccc2c3c([nH]c12)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)C3,5.943095148663527,"BindingDB,ChEMBL,Papyrus"
Cc1cccc2nc(-c3cccc([N+](=O)[O-])c3)c(=O)n(Cc3ccccc3)c12,Cc1cccc2nc(-c3cccc([N+](=O)[O-])c3)c(=O)n(Cc3ccccc3)c12,5.0,"BindingDB,ChEMBL"
Cc1cccc2sc(N(CCCN(C)C)C(=O)CCS(=O)(=O)c3ccccc3)nc12,Cc1cccc2sc(N(CCCN(C)C)C(=O)CCS(=O)(=O)c3ccccc3)nc12,5.492000000000001,Papyrus
Cc1ccccc1-c1c2c(=O)n(C)c(=O)n(C)c2c2n1-c1ccccc1NC2c1cccc([N+](=O)[O-])c1,Cc1ccccc1-c1c2c(=O)n(C)c(=O)n(C)c2c2n1-c1ccccc1NC2c1cccc([N+](=O)[O-])c1,5.698970004336019,"BindingDB,ChEMBL,Papyrus"
Cc1ccccc1-c1c2c(=O)n(C)c(=O)n(C)c2c2n1-c1ccccc1NC2c1ccccc1,Cc1ccccc1-c1c2c(=O)n(C)c(=O)n(C)c2c2n1-c1ccccc1NC2c1ccccc1,5.301029995663981,"BindingDB,ChEMBL,Papyrus"
Cc1ccccc1C(=O)N1CCN(c2ccc(NC(=O)c3cccc(OC(C)C)c3)cc2)CC1,Cc1ccccc1C(=O)N1CCN(c2ccc(NC(=O)c3cccc(OC(C)C)c3)cc2)CC1,5.174,Papyrus
Cc1ccnc(NC(=O)CSc2cc(=O)n(C)c3ccccc23)c1,Cc1ccnc(NC(=O)CSc2cc(=O)n(C)c3ccccc23)c1,5.1,Papyrus
Cc1ccnc(NC(=O)Cc2ccc(-c3ccccc3)cc2)c1,Cc1ccnc(NC(=O)Cc2ccc(-c3ccccc3)cc2)c1,5.043,Papyrus
Cc1ccnc(Nc2nc(-c3sc(C)nc3C)cs2)c1,Cc1ccnc(Nc2nc(-c3sc(C)nc3C)cs2)c1,5.292000000000001,Papyrus
Cc1ccsc1CN(C)c1ncnc2ccc(-c3ccoc3)cc12,Cc1ccsc1CN(C)c1ncnc2ccc(-c3ccoc3)cc12,6.425,Papyrus
Cc1cn[nH]c1C(=O)Nc1sc2c(c1C(N)=O)CC(C)(C)OC2(C)C,Cc1cn[nH]c1C(=O)Nc1sc2c(c1C(N)=O)CC(C)(C)OC2(C)C,8.698970004336019,ChEMBL
Cc1cnc(C=O)c2cccc([N+](=O)[O-])c12,Cc1cnc(C=O)c2cccc([N+](=O)[O-])c12,5.475,Papyrus
Cc1cnc(NC(=O)CCCc2nc3ccccc3s2)s1,Cc1cnc(NC(=O)CCCc2nc3ccccc3s2)s1,5.374,Papyrus
Cc1cnc(NC(O)c2cc(O)n(-c3cccc(Cl)c3)c2)s1,Cc1cnc(NC(O)c2cc(O)n(-c3cccc(Cl)c3)c2)s1,5.497999999999999,Papyrus
Cc1csc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1,Cc1csc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1,6.523,Papyrus
Cc1n[nH]c(C(=O)Nc2sc3c(c2C(N)=O)CC(C)(C)OC3(C)C)c1Cl,Cc1n[nH]c(C(=O)Nc2sc3c(c2C(N)=O)CC(C)(C)OC3(C)C)c1Cl,7.958607314841775,ChEMBL
Cc1nc(-n2nc(-c3ccccc3)cc2NC(=O)C(C)(C)Oc2ccc(Cl)cc2)[nH]c(=O)c1C,Cc1nc(-n2nc(-c3ccccc3)cc2NC(=O)C(C)(C)Oc2ccc(Cl)cc2)[nH]c(=O)c1C,5.219682687859849,"BindingDB,ChEMBL"
Cc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,Cc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,6.619788758288394,"BindingDB,ChEMBL,Papyrus"
Cc1nc(N)c(C#N)c(-c2cccnc2)c1-c1ccccc1,Cc1nc(N)c(C#N)c(-c2cccnc2)c1-c1ccccc1,5.352,Papyrus
Cc1nc(N2CCC(C(N)=O)CC2)c2c(-c3cccs3)csc2n1,Cc1nc(N2CCC(C(N)=O)CC2)c2c(-c3cccs3)csc2n1,5.4910000000000005,Papyrus
Cc1nc(NC(=O)C(C)(C)C)sc1-c1nc(N)sc1-n1cc(-c2ccccc2)nn1,Cc1nc(NC(=O)C(C)(C)C)sc1-c1nc(N)sc1-n1cc(-c2ccccc2)nn1,5.823908740944319,"BindingDB,ChEMBL,Papyrus"
Cc1nc([N+](=O)[O-])c(Sc2nc3cc([N+](=O)[O-])ccc3[nH]2)n1Cc1ccccc1,Cc1nc([N+](=O)[O-])c(Sc2nc3cc([N+](=O)[O-])ccc3[nH]2)n1Cc1ccccc1,5.456,Papyrus
